"time_id","date_time","tweet_text","tweet_id"
"201802151225","2/15/2018 19:25","the schumer-rounds-collins immigration bill would be a total catastrophe. @dhsgov says it would be “the end of immigration enforcement in america.” it creates a giant amnesty (including for dangerous criminals) doesn’t build the wall expands chain migration keeps the visa...",2852
"201802111121","2/11/2018 18:21","so many positive things going on for the u.s.a. and the fake news media just doesn’t want to go there. same negative stories over and over again! no wonder the people no longer trust the media whose approval ratings are correctly at their lowest levels in history!    #maga",2868
"201802101634","2/10/2018 23:34","my administration has identified three major priorities for creating a safe modern and lawful immigration system: fully securing the border ending chain migration and canceling the visa lottery. congress must secure the immigration system and protect americans. https://t.co/xv1lgfhjbu",2869
"201802101150","2/10/2018 18:50","republicans want to fix daca far more than the democrats do. the dems had all three branches of government back in 2008-2011 and they decided not to do anything about daca. they only want to use it as a campaign issue. vote republican!",2871
"201802081626","2/8/2018 23:26","time to end the visa lottery. congress must secure the immigration system and protect americans. https://t.co/yukxm48x9x",2882
"201802060905","2/6/2018 16:05","we need a 21st century merit-based immigration system.  chain migration and the visa lottery are outdated programs that hurt our economic and national security. https://t.co/rp9gtr2e5n",2895
"201802060900","2/6/2018 16:00","polling shows nearly 7 in 10 americans support an immigration reform package that includes daca fully secures the border ends chain migration &amp; cancels the visa lottery. if d’s oppose this deal they aren’t serious about daca-they just want open borders. https://t.co/xdmcdor9vm",2896
"201802050511","2/5/2018 12:11","the democrats are pushing for universal healthcare while thousands of people are marching in the uk because their u system is going broke and not working. dems want to greatly raise taxes for really bad and non-personal medical care. no thanks!",2904
"201802031753","2/4/2018 0:53","...a tool of anti-trump political actors. this is unacceptable in a democracy and ought to alarm anyone who wants the fbi to be a nonpartisan enforcer of the law....the fbi wasn’t straight with congress as it hid most of these facts from investigators.” wall street journal",2907
"201802031740","2/4/2018 0:40","“the four page memo released friday reports the disturbing fact about how the fbi and fisa appear to have been used to influence the 2016 election and its aftermath....the fbi failed to inform the fisa court that the clinton campaign had funded the dossier....the fbi became....",2908
"201802021105","2/2/2018 18:05","with 3.5 million americans receiving bonuses or other benefits from their employers as a result of tax cuts 2018 is off to great start!✅unemployment rate at 4.1%.✅average earnings up 2.9% in the last year.✅200000 new american jobs.✅#maga🇺🇸 https://t.co/upqsvbhrqj",2914
"201801280618","1/28/2018 13:18","somebody please inform jay-z that because of my policies black unemployment has just been reported to be at the lowest rate ever recorded!",2924
"201801241326","1/24/2018 20:26","earlier today i spoke with @govmattbevin of kentucky regarding yesterday’s shooting at marshall county high school. my thoughts and prayers are with bailey holt preston cope their families and all of the wounded victims who are in recovery. we are with you!",2942
"201801240458","1/24/2018 11:58","tremendous investment by companies from all over the world being made in america. there has never been anything like it. now disney j.p. morgan chase and many others. massive regulation reduction and tax cuts are making us a powerhouse again. long way to go! jobs jobs jobs!",2943
"201801201531","1/20/2018 22:31","unprecedented success for our country in so many ways since the election. record stock market strong on military crime borders &amp; isis judicial strength &amp; numbers lowest unemployment for women &amp; all massive tax cuts end of individual mandate - and so much more. big 2018!",2959
"201801201151","1/20/2018 18:51","beautiful weather all over our great country a perfect day for all women to march. get out there now to celebrate the historic milestones and unprecedented economic success and wealth creation that has taken place over the last 12 months. lowest female unemployment in 18 years!",2960
"201801171632","1/17/2018 23:32","during the campaign i promised to make america great again by bringing businesses and jobs back to our country. i am very proud to see companies like chrysler moving operations from mexico to michigan where there are so many great american workers! https://t.co/hz2q9utfnf",2986
"201801171628","1/17/2018 23:28","i promised that my policies would allow companies like apple to bring massive amounts of money back to the united states. great to see apple follow through as a result of tax cuts. huge win for american workers and the usa! https://t.co/owxvuylob1",2987
"201801160730","1/16/2018 14:30","unemployment for black americans is the lowest ever recorded. trump approval ratings with black americans has doubled. thank you and it will get even (much) better! @foxnews",2994
"201801110533","1/11/2018 12:33","“house votes on controversial fisa act today.” this is the act that may have been used with the help of the discredited and phony dossier to so badly surveil and abuse the trump campaign by the previous administration and others?",3032
"201801110433","1/11/2018 11:33","disproven and paid for by democrats “dossier used to spy on trump campaign. did fbi use intel tool to influence the election?” @foxandfriends  did dems or clinton also pay russians? where are hidden and smashed dnc servers? where are crooked hillary emails?  what a mess!",3034
"201801101308","1/10/2018 20:08","i want to thank my @cabinet for working tirelessly on behalf of our country. 2017 was a year of monumental achievement and we look forward to the year ahead. together we are delivering results and making america great again! https://t.co/ptxa1hapww https://t.co/yv6ralkqf3",3039
"201801081619","1/8/2018 23:19","we are fighting for our farmers for our country and for our great american flag. we want our flag respected - and we want our national anthem respected also! https://t.co/16eolxg6fi",3050
"201801081559","1/8/2018 22:59","in every decision we make we are honoring america’s proud farming legacy. years of crushing taxes crippling regs &amp; corrupt politics left our communities hurting our economy stagnant &amp; millions of hardworking americans completely forgotten. but they are not forgotten anymore! https://t.co/mdys7xnukq",3051
"201801080720","1/8/2018 14:20","african american unemployment is the lowest ever recorded in our country. the hispanic unemployment rate dropped a full point in the last year and is close to the lowest in recorded history. dems did nothing for you but get your vote!  #neverforget  @foxandfriends",3054
"201801060457","1/6/2018 11:57","brian ross the reporter who made a fraudulent live newscast about me that drove the stock market down 350 points (billions of dollars) was suspended for a month but is now back at abc news in a lower capacity. he is no longer allowed to report on trump. should have been fired!",3065
"201801060449","1/6/2018 11:49","the african american unemployment rate fell to 6.8% the lowest rate in 45 years. i am so happy about this news! and in the washington post (of all places) headline states “trumps first year jobs numbers were very very good.”",3066
"201801041653","1/4/2018 23:53","thank you to the great republican senators who showed up to our mtg on immigration reform. we must build the wall stop illegal immigration end chain migration &amp; cancel the visa lottery. the current system is unsafe &amp; unfair to the great people of our country - time for change!",3075
"201712290604","12/29/2017 13:04","why is the united states post office which is losing many billions of dollars a year while charging amazon and others so little to deliver their packages making amazon richer and the post office dumber and poorer? should be charging much more!",3121
"201712260624","12/26/2017 13:24","wow @foxandfrlends  “dossier is bogus. clinton campaign dnc funded dossier. fbi cannot (after all of this time) verify claims in dossier of russia/trump collusion. fbi tainted.” and they used this crooked hillary pile of garbage as the basis for going after the trump campaign!",3134
"201712260458","12/26/2017 11:58","based on the fact that the very unfair and unpopular individual mandate has been terminated as part of our tax cut bill which essentially repeals (over time) obamacare the democrats &amp; republicans will eventually come together and develop a great new healthcare plan!",3135
"201712240525","12/24/2017 12:25",".@foxnews-fbi’s andrew mccabe “in addition to his wife getting all of this money from m (clinton puppet) he was using allegedly his fbi official email account to promote her campaign. you obviously cannot do this. these were the people who were investigating hillary clinton.”",3142
"201712231327","12/23/2017 20:27","how can fbi deputy director andrew mccabe the man in charge along with leakin’ james comey of the phony hillary clinton investigation (including her 33000 illegally deleted emails) be given $700000 for wife’s campaign by clinton puppets during investigation?",3147
"201712160752","12/16/2017 14:52","congratulations to two great and hardworking guys corey lewandowski and david bossie on the success of their just out book “let trump be trump.” finally people with real knowledge are writing about our wonderful and exciting campaign!",3192
"201712151700","12/16/2017 0:00","dow s&amp;p 500 and nasdaq close at record highs! #maga https://t.co/hvqwnqsgug",3194
"201712120603","12/12/2017 13:03","lightweight senator kirsten gillibrand a total flunky for chuck schumer and someone who would come to my office “begging” for campaign contributions not so long ago (and would do anything for them) is now in the ring fighting against trump. very disloyal to bill &amp; crooked-used!",3213
"201712090602","12/9/2017 13:02","fake news cnn made a vicious and purposeful mistake yesterday. they were caught red handed just like lonely brian ross at abc news (who should be immediately fired for his “mistake”). watch to see if @cnn fires those responsible or was it just gross incompetence?",3228
"201712072306","12/9/2017 6:06","we believe that every american should stand for the national anthem and we proudly pledge allegiance to one nation under god! https://t.co/r2ittwwfvs",3231
"201712081202","12/8/2017 19:02","“the unemployment rate remains at a 17-year low of 4.1%. the unemployment rate in manufacturing dropped to 2.6% the lowest ever recorded. the unemployment rate among hispanics dropped to 4.7% the lowest ever recorded...”@secretaryacosta @usdol https://t.co/vou28s0yhn",3235
"201712080818","12/8/2017 15:18","fines and penalties against wells fargo bank for their bad acts against their customers and others will not be dropped as has incorrectly been reported but will be pursued and if anything substantially increased. i will cut regs but make penalties severe when caught cheating!",3237
"201712062241","12/8/2017 5:41","i fulfilled my campaign promise - others didn’t! https://t.co/bydaohmpvj",3240
"201712051046","12/5/2017 17:46","yesterday i was thrilled to be with so many wonderful friends in utah’s magnificent capitol.it was my honor to sign two presidential proclamations that will modify the national monuments designations of both bears ears and grand staircase escalante...https://t.co/jithcpovci https://t.co/dipdauvorb",3253
"201712030615","12/3/2017 13:15","people who lost money when the stock market went down 350 points based on the false and dishonest reporting of brian ross of @abc news (he has been suspended) should consider hiring a lawyer and suing abc for the damages this bad reporting has caused - many millions of dollars!",3259
"201712030527","12/3/2017 12:27","such a total miscarriage of justice in san francisco! https://t.co/msikbckf3t",3262
"201712021922","12/3/2017 2:22","congratulations to @abc news for suspending brian ross for his horrendously inaccurate and dishonest report on the russia russia russia witch hunt. more networks and “papers” should do the same with their fake news!",3264
"201711291740","11/30/2017 0:40","now we have a once in a lifetime opportunity to restore american prosperity – and reclaim america’s destiny.but in order to achieve this bright and glowing future the senate must pass tax cuts – and bring main street roaring back to life!https://t.co/jmnwemrbbr https://t.co/3niu0thp1d",3294
"201711290516","11/29/2017 12:16","wow matt lauer was just fired from nbc for “inappropriate sexual behavior in the workplace.” but when will the top executives at nbc &amp; comcast be fired for putting out so much fake news. check out andy lack’s past!",3302
"201711281530","11/28/2017 22:30","dow s&amp;p 500 and nasdaq all finished the day at new record highs! https://t.co/wjyb9d00hh",3312
"201711280545","11/28/2017 12:45","at least 24 players kneeling this weekend at nfl stadiums that are now having a very hard time filling up. the american public is fed up with the disrespect the nfl is paying to our country our flag and our national anthem. weak and out of control!",3317
"201711240448","11/24/2017 11:48","can you believe that the disrespect for our country our flag our anthem continues without penalty to the players. the commissioner has lost control of the hemorrhaging league. players are the boss! https://t.co/udxp5mr8bc",3337
"201711230428","11/23/2017 11:28","happy thanksgiving your country is starting to do really well. jobs coming back highest stock market ever military getting really strong we will build the wall v.a. taking care of our vets great supreme court justice record cut in regs lowest unemployment in 17 years....!",3346
"201711220348","11/22/2017 10:48","the nfl is now thinking about a new idea - keeping teams in the locker room during the national anthem next season. that’s almost as bad as kneeling! when will the highly paid commissioner finally get tough and smart? this issue is killing your league!.....",3353
"201711200425","11/20/2017 11:25","marshawn lynch of the nfl’s oakland raiders stands for the mexican anthem and sits down to boos for our national anthem. great disrespect! next time nfl should suspend him for remainder of season. attendance and ratings way down.",3359
"201711150952","11/15/2017 16:52","it is actually hard to believe how naive (or dumb) the failing @nytimes is when it comes to foreign policy...weak and ineffective!",3382
"201711140107","11/14/2017 8:07","one of the most accurate polls last time around. but #fakenews likes to say we’re in the 30’s. they are wrong. some people think numbers could be in the 50's. together we will make america great again! https://t.co/yhrwkdobhp",3395
"201711130757","11/13/2017 14:57","happy to announce i am nominating alex azar to be the next hhs secretary. he will be a star for better healthcare and lower drug prices!",3402
"201711120321","11/12/2017 10:21","just landed in the philippines after a great day of meetings and events in hanoi vietnam! https://t.co/yxhrnhhpwo",3407
"201711071914","11/8/2017 2:14","join me live in south korea🇺🇸🇰🇷#nationalassembly #potusinasia ➡️https://t.co/m3iehpdkas https://t.co/hsxdtd2uny",3439
"201711040535","11/4/2017 12:35","unemployment is down to 4.1% lowest in 17 years. 1.5 million new jobs created since i took office. highest stock market ever up $5.4 trill",3465
"201711021748","11/3/2017 0:48","....this is real collusion and dishonesty. major violation of campaign finance laws and money laundering - where is our justice department?",3485
"201711021333","11/2/2017 20:33","broadcom's move to america=$20 billion of annual rev into u.s.a. $3+ billion/yr. in research/engineering &amp; $6 billion/yr. in manufacturing. https://t.co/nsj4ptvttl",3489
"201711021258","11/2/2017 19:58","today we are thrilled to welcome @broadcom ceo hock tan to the wh to announce he is moving their hq’s from singapore back to the u.s.a..... https://t.co/wrquxbndyz",3490
"201711021133","11/2/2017 18:33","i am calling on congress to terminate the diversity visa lottery program that presents significant vulnerabilities to our national security. https://t.co/tw4woli4vu",3492
"201711012021","11/2/2017 3:21","great mtg w/ @cabinet today. tomorrow i will be announcing the new head of the fed. i think you will be extremely impressed by this person! https://t.co/5asjvlgaig",3497
"201711010424","11/1/2017 11:24","the terrorist came into our country through what is called the ""diversity visa lottery program"" a chuck schumer beauty. i want merit based.",3514
"201710310710","10/31/2017 14:10","....earth shattering. he and his brother could drain the swamp which would be yet another campaign promise fulfilled. fake news weak!",3526
"201710310516","10/31/2017 12:16","....came to the campaign. few people knew the young low level volunteer named george who has already proven to be a liar. check the dems!",3529
"201710300725","10/30/2017 14:25","sorry but this is years ago before paul manafort was part of the trump campaign. but why aren't crooked hillary &amp; the dems the focus?????",3532
"201710300437","10/30/2017 11:37","report out that obama campaign paid $972000 to fusion gps. the firm also got $12400000 (really?) from dnc. nobody knows who ok'd!",3534
"201710290612","10/29/2017 13:12","as usual the obamacare premiums will be up (the dems own it) but we will repeal &amp; replace and have great healthcare soon after tax cuts!",3540
"201710280737","10/28/2017 14:37","today is national prescription drug take back day. everyone can help fight the #opioidepidemic by participating! https://t.co/onobtwoaon https://t.co/cyg11dnxh7",3547
"201710250421","10/25/2017 11:21","clinton campaign &amp; dnc paid for research that led to the anti-trump fake news dossier. the victim here is the president. @foxnews",3587
"201710230453","10/23/2017 11:53","two dozen nfl players continue to kneel during the national anthem showing total disrespect to our flag &amp; country.  no leadership in nfl!",3598
"201710211709","10/22/2017 0:09","...2nd amendment strong military isis historic va improvement supreme court justice record stock market lowest unemployment in 17 yrs!",3603
"201710211657","10/21/2017 23:57","i agree getting tax cuts approved  is important (we will also get healthcare) but perhaps no administration has done more in its first.....",3605
"201710211551","10/21/2017 22:51","just out but lightly reported: ""fewest jobless claims since 1973 show firm u.s. job market"" lowest since march 1973. @bpolitics",3606
"201710211421","10/21/2017 21:21","crooked hillary clinton spent hundreds of millions of dollars more on presidential election than i did. facebook was on her side not mine!",3607
"201710211306","10/21/2017 20:06","keep hearing about ""tiny"" amount of money spent on facebook ads. what about the billions of dollars of fake news on cnn abc nbc &amp; cbs?",3608
"201710210950","10/21/2017 16:50","“trump hails liberation of raqqa as critical breakthrough in anti-isis campaign” https://t.co/2eoyxjb7h0",3610
"201710181342","10/18/2017 20:42",".@nfl: too much talk not enough action. stand for the national anthem.",3636
"201710180406","10/18/2017 11:06","the nfl has decided that it will not force players to stand for the playing of our national anthem. total disrespect for our great country!",3643
"201710171451","10/17/2017 21:51","so much fake news being put in dying magazines and newspapers. only place worse may be @nbcnews @cbsnews @abc and @cnn. fiction writers!",3653
"201710140427","10/14/2017 11:27","very proud of my executive order which will allow greatly expanded access and far lower costs for healthcare. millions of people benefit!",3668
"201710130414","10/13/2017 11:14","obamacare is a broken mess. piece by piece we will now begin the process of giving america the great healthcare it deserves!",3682
"201710121006","10/12/2017 17:06","the time has come to take action to improve access increase choices and lower costs for healthcare! ➡️https://t.co/mz5fdvetvh https://t.co/ddzlskunse",3689
"201710111418","10/11/2017 21:18","join me live at 5:45pme from harrisburg pennsylvania! #taxreform #usa🇺🇸https://t.co/fduemprtce https://t.co/1mmjl1hnpl",3700
"201710110347","10/11/2017 10:47","it is about time that roger goodell of the nfl is finally demanding that all players stand for our great national anthem-respect our country",3704
"201710110321","10/11/2017 10:21","stock market has increased by 5.2 trillion dollars since the election on november 8th a 25% increase. lowest unemployment in 16 years and..",3708
"201710100513","10/10/2017 12:13","highly respected author christopher bedford just came out with book ""the art of the donald lessons from america's...."" really good book!",3713
"201710100330","10/10/2017 10:30","since congress can't get its act together on healthcare i will be using the power of the pen to give great healthcare to many people - fast",3715
"201710100313","10/10/2017 10:13","why is the nfl getting massive tax breaks while at the same time disrespecting our anthem flag and country? change tax law!",3717
"201710091851","10/10/2017 1:51","a big salute to jerry jones owner of the dallas cowboys who will bench players who disrespect our flag.""stand for anthem or sit for game!""",3719
"201710081351","10/8/2017 20:51","bob corker gave us the iran deal &amp; that's about it. we need healthcare we need tax cuts/reform we need people that can get the job done!",3725
"201710070517","10/7/2017 12:17","i called chuck schumer yesterday to see if the dems want to do a great healthcare bill. obamacare is badly broken big premiums. who knows!",3739
"201710070405","10/7/2017 11:05","can't believe i finally got a good story in the @washingtonpost. it discusses the enthusiasm of ""trump"" voters through campaign....",3743
"201710050409","10/5/2017 11:09","stock market hits an all-time high! unemployment lowest in 16 years! business and manufacturing enthusiasm at highest level in decades!",3746
"201709301908","10/1/2017 2:08","19000 respecting our national anthem! #standforouranthem🇺🇸 https://t.co/czutygamqv",3771
"201709301526","9/30/2017 22:26","very important that nfl players stand tomorrow and always for the playing of our national anthem. respect our flag and our country!",3775
"201709270636","9/27/2017 13:36","facebook was always anti-trump.the networks were always anti-trump hencefake news @nytimes(apologized) &amp; @wapo were anti-trump. collusion?",3813
"201709270436","9/27/2017 11:36","we will have the votes for healthcare but not for the reconciliation deadline of friday after which we need 60. get rid of filibuster rule!",3814
"201709270432","9/27/2017 11:32","with one yes vote in hospital &amp; very positive signs from alaska and two others (mccain is out) we have the hcare vote but not for friday!",3815
"201709261815","9/27/2017 1:15","even usain bolt from jamaica one of the greatest runners and athletes of all time showed respect for our national anthem! 🇺🇸🇯🇲 https://t.co/zkenuap9rs",3820
"201709260606","9/26/2017 13:06","the nfl has all sorts of rules and regulations. the only way out for them is to set a rule that you can't kneel during our national anthem!",3829
"201709260347","9/26/2017 10:47","but while dallas dropped to its knees as a team they all stood up for our national anthem. big progress being made-we all love our country!",3833
"201709260341","9/26/2017 10:41","...but while dallas dropped to it knees as a team they all stood up for our national anthem. big progress being made - we love our country!",3834
"201709251529","9/25/2017 22:29","tremendous backlash against the nfl and its players for disrespect of our country.#standforouranthem🇺🇸",3842
"201709251526","9/25/2017 22:26",".@cnn is #fakenews. just reported cos (john kelly) was opposed to my stance on nfl players disrespecting flag anthem country. total lie!",3844
"201709250602","9/25/2017 13:02","#standforouranthem",3845
"201709250439","9/25/2017 11:39","the issue of kneeling has nothing to do with race. it is about respect for our country flag and national anthem. nfl must respect this!",3847
"201709241525","9/24/2017 22:25","sports fans should never condone players that do not stand proud for their national anthem or their country. nfl should change policy!",3851
"201709241521","9/24/2017 22:21","alaska arizona maine and kentucky are big winners in the healthcare proposal. 7 years of repeal &amp; replace and some senators not there.",3852
"201709241120","9/24/2017 18:20","great solidarity for our national anthem and for our country. standing with locked arms is good kneeling is not acceptable. bad ratings!",3855
"201709231118","9/23/2017 18:18","...our great american flag (or country) and should stand for the national anthem. if not you're fired. find something else to do!",3863
"201709230342","9/23/2017 10:42","john mccain never had any intention of voting for this bill which his governor loves. he campaigned on repeal &amp; replace. let arizona down!",3871
"201709221054","9/22/2017 17:54","thank you to doug parker and american airlines for all of the help you have given to the u.s. with hurricane flights. fantastic job!",3873
"201709220344","9/22/2017 10:44","the russia hoax continues now it's ads on facebook. what about the totally biased and dishonest media coverage in favor of crooked hillary?",3877
"201709220319","9/22/2017 10:19","rand paul or whoever votes against hcare bill will forever (future political campaigns) be known as ""the republican who saved obamacare.""",3880
"201709200509","9/20/2017 12:09","rand paul is a friend of mine but he is such a negative force when it comes to fixing healthcare. graham-cassidy bill is great! ends ocare!",3898
"201709141232","9/14/2017 19:32","...i told republicans to approve healthcare fast or this would happen. but don't worry i will veto because i love our country &amp; its people.",3945
"201709141231","9/14/2017 19:31","bernie sanders is pushing hard for a single payer healthcare plan - a curse on the u.s. &amp; its people...",3946
"201709061704","9/7/2017 0:04","thank you for joining me in mandan nd gov. @dougburgum lt. gov. @brentsanfordnd @senjohnhoeven @repkevincramer &amp; @senatorheitkamp. https://t.co/8nivthvpu6",3987
"201709061620","9/6/2017 23:20","wonderful to be in north dakota with the incredible hardworking men &amp; women @ the andeavor refinery. full remarks: 🎥https://t.co/uxbpyeerum https://t.co/fv9r9gjxds",3988
"201709061226","9/6/2017 19:26","just spoke w/ governors rick scott of florida kenneth mapp of the u.s. virgin islands &amp; ricardo rosselló of puerto rico. we are w/ you all! https://t.co/k92cslgkfa",3989
"201708311306","8/31/2017 20:06","thank you to all of the incredible heroes in texas. america is with you! #texasstrong https://t.co/8n4abo9ihp",4021
"201708212232","8/23/2017 5:32","not only does the media give a platform to hate groups but the media turns a blind eye to the gang violence on our streets! https://t.co/mau0b1qyip",4082
"201708212218","8/23/2017 5:18","thank you arizona. beautiful turnout of 15000 in phoenix tonight! full coverage of rally via my facebook at: https://t.co/s0d12efs40 https://t.co/wt4d9vsen1",4083
"201708191341","8/19/2017 20:41","i want to applaud the many protestors in boston who are speaking out against bigotry and hate. our country will soon come together as one!",4096
"201708190433","8/19/2017 11:33","i want to thank steve bannon for his service. he came to the campaign during my run against crooked hillary clinton - it was great! thanks s",4103
"201708160312","8/16/2017 10:12","amazon is doing great damage to tax paying retailers. towns cities and states throughout the u.s. are being hurt - many jobs being lost!",4133
"201708141509","8/14/2017 22:09",".@merck pharma is a leader in higher &amp; higher drug prices while at the same time taking jobs out of the u.s. bring jobs back &amp; lower prices!",4142
"201708140554","8/14/2017 12:54","now that ken frazier of merck pharma has resigned from president's manufacturing councilhe will have more time to lower ripoff drug prices!",4143
"201708111443","8/11/2017 21:43","as promised on the campaign trail we will provide opportunity for americans to gain skills needed to succeed &amp; thrive as the economy grows! https://t.co/zycw4ppcu5",4156
"201708081100","8/8/2017 18:00","e-mails show that the amazonwashingtonpost and the failingnewyorktimes were reluctant to cover the clinton/lynch secret meeting in plane.",4170
"201708070418","8/7/2017 11:18","hard to believe that with 24/7 #fake news on cnn abc nbc cbs nytimes &amp; wapo the trump base is getting stronger!",4181
"201708031207","8/3/2017 19:07","our great veterans can now connect w/ their va healthcare team from anywhere using #vavideoconnect - available at: https://t.co/wffhlwn8nf. https://t.co/dmq4htsps9",4205
"201708030518","8/3/2017 12:18","our relationship with russia is at an all-time &amp; very dangerous  low. you can thank congress the same people that can't even give us hcare!",4208
"201708021129","8/2/2017 18:29","i campaigned on creating a merit-based immigration system that protects u.s. workers &amp; taxpayers. watch: https://t.co/lv3scsknf6 #raiseact https://t.co/zcfk5ofynb",4212
"201707310528","7/31/2017 12:28","highest stock market ever best economic numbers in years unemployment lowest in 17 years wages raising border secure s.c.: no wh chaos!",4220
"201707290927","7/29/2017 16:27","if a new healthcare bill is not approved quickly bailouts for insurance companies and bailouts for members of congress will end very soon!",4228
"201707290439","7/29/2017 11:39","....8 dems totally control the u.s. senate. many great republican bills will never pass like kate's law and complete healthcare. get smart!",4231
"201707280913","7/28/2017 16:13","we will always enforce our laws protect our borders and support our police! #lesmharrisburg pennsylvania #flashbackfriday #ms13 https://t.co/79tskiv69j",4241
"201707280700","7/28/2017 14:00","...even though parts of healthcare could pass at 51 some really good things need 60. so many great future bills &amp; budgets need 60 votes....",4242
"201707271943","7/28/2017 2:43","go republican senators go! get there after waiting for 7 years. give america great healthcare!",4245
"201707270424","7/27/2017 11:24","come on republican senators you can do it on healthcare. after 7 years this is your chance to shine! don't let the american people down!",4252
"201707242105","7/26/2017 4:05","it was my great honor to join our wonderful veterans at amvets post 44 in youngstown ohio this evening. a grateful nation salutes you! https://t.co/rxobyhp1or",4265
"201707251224","7/25/2017 19:24",".@senjohnmccain-thank you for coming to d.c. for such a vital vote. congrats to all rep. we can now deliver grt healthcare to all americans!",4267
"201707250519","7/25/2017 12:19","this will be a very interesting day for healthcare.the dems are obstructionists but the republicans can have a great victory for the people!",4272
"201707250327","7/25/2017 10:27","big day for healthcare. after 7 years of talking we will soon see whether or not republicans are willing to step up to the plate!",4277
"201707250303","7/25/2017 10:03","ukrainian efforts to sabotage trump campaign - ""quietly working to boost clinton."" so where is the investigation a.g. @seanhannity",4280
"201707241936","7/25/2017 2:36","is fake news washington post being used as a lobbyist weapon against congress to keep politicians from looking into amazon no-tax monopoly?",4281
"201707241928","7/25/2017 2:28","so many stories about me in the @washingtonpost are fake news. they are as bad as ratings challenged @cnn. lobbyist for amazon and taxes?",4282
"201707241923","7/25/2017 2:23","the amazon washington post fabricated the facts on my ending massive dangerous and wasteful payments to syrian rebels fighting assad.....",4283
"201707240618","7/24/2017 13:18","republicans have a last chance to do the right thing on repeal &amp; replace after years of talking &amp; campaigning on it.",4287
"201707231657","7/23/2017 23:57","it's hard to read the failing new york times or the amazon washington post because every story/opinion even if should be positive is bad!",4294
"201707231309","7/23/2017 20:09","as the phony russian witch hunt continues two groups are laughing at this excuse for a lost election taking hold democrats and russians!",4296
"201707221750","7/23/2017 0:50","to every patriot who will serve on the #ussgeraldrford:☑️keep the watch🇺🇸☑️protect her🇺🇸☑️defend her🇺🇸☑️love her🇺🇸good luck &amp; godspeed! https://t.co/shcz5gqkch",4297
"201707221557","7/22/2017 22:57","american steel &amp; american hands have constructed a 100000 ton message to the world: american might is second to none!#ussgeraldrford #usa https://t.co/pibf37eybg",4298
"201707221222","7/22/2017 19:22","a ship is only as good as the people who serve on it — and the american sailor is the best in the world. @usnavy #ussgeraldrford https://t.co/ymitlxcceh",4299
"201707220743","7/22/2017 14:43","join me live for the commissioning ceremony of the uss gerald r. ford!➡️https://t.co/f78ior64tw #usa https://t.co/prvceempob",4300
"201707220352","7/22/2017 10:52","this morning i will be going to the commissioning ceremony for the largest aircraft carrier in the world the gerald r. ford.  norfolk va.",4308
"201707220333","7/22/2017 10:33","a new intelligence leak from the amazon washington postthis time against a.g. jeff sessions.these illegal leaks like comey's must stop!",4310
"201707202031","7/21/2017 3:31","billions of dollars in investments &amp; thousands of new jobs in america! an initiative via corning merck &amp; pfizer: https://t.co/qnen48bsiq https://t.co/5vtmfuy3pm",4318
"201707190546","7/19/2017 12:46","the republicans never discuss how good their healthcare bill is &amp; it will get even better at lunchtime.the dems scream death as ocare dies!",4322
"201707190530","7/19/2017 12:30","i will be having lunch at the white house today with republican senators concerning healthcare. they must keep their promise to america!",4323
"201707180458","7/18/2017 11:58","as i have always said let obamacare fail and then come together and do a great healthcare plan. stay tuned!",4328
"201707171917","7/18/2017 2:17","republicans should just repeal failing obamacare now &amp; work on a new healthcare plan that will start from a clean slate. dems will join in!",4330
"201707160710","7/16/2017 14:10","the abc/washington post poll even though almost 40% is not bad at this time was just about the most inaccurate poll around election time!",4336
"201707160404","7/16/2017 11:04","thank you to former campaign adviser michael caputo for saying so powerfully that there was no russian collusion in our winning campaign.",4338
"201707140109","7/14/2017 8:09",".@vp mike pence is working hard on healthcare and getting our wonderful republican senators to do what is right for the people.",4356
"201707140105","7/14/2017 8:05","so impt rep senators under leadership of @senatemajldr mcconnell get healthcare plan approved. after 7yrs of o'care disaster must happen!",4358
"201707120639","7/12/2017 13:39","the w.h. is functioning perfectly focused on healthcare tax cuts/reform &amp; many other things. i have very little time for watching t.v.",4370
"201707100347","7/10/2017 10:47","i cannot imagine that congress would dare to leave washington without a beautiful new healthcare bill fully approved and ready to go!",4383
"201707041255","7/4/2017 19:55","gas prices are the lowest in the u.s. in over ten years! i would like to see them go even lower.",4417
"201707021655","7/2/2017 23:55","stock market at all time high unemployment at lowest level in years (wages will start going up) and our base has never been stronger!",4431
"201707010559","7/1/2017 12:59","word is that @greta van susteren was let go by her out of control bosses at @nbc &amp; @comcast because she refused to go along w/ 'trump hate!'",4444
"201706291113","6/29/2017 18:13","make america safe again!#nosanctuaryforcriminalsact #kateslaw #saveamericanlives https://t.co/jbn4hpjqjs",4460
"201706280606","6/28/2017 13:06","the #amazonwashingtonpost sometimes referred to as the guardian of amazon not paying internet taxes (which they should) is fake news!",4471
"201706280358","6/28/2017 10:58","some of the fake news media likes to say that i am not totally engaged in healthcare. wrong i know the subject well &amp; want victory for u.s.",4472
"201706271527","6/27/2017 22:27","i just finished a great meeting with the republican senators concerning healthcare. they really want to get it right unlike ocare!",4474
"201706270547","6/27/2017 12:47","so they caught fake news cnn cold but what about nbc cbs &amp; abc? what about the failing @nytimes &amp; @washingtonpost? they are all fake news!",4476
